id,Age,L_O_S,Dropped_Calls,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,Nat_call_cost_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Dropped_calls_ratio,Mins_charge,call_cost_per_min,actual call cost,Total_call_cost,Total_Cost,average cost min,Peak ratio,OffPeak ratio,Weekend ratio,Nat-InterNat Ratio,Connect_Date,Gender_F,Gender_M,tariff_CAT 100,tariff_CAT 200,tariff_CAT 50,tariff_Play 100,tariff_Play 300,Handset_ASAD170,Handset_ASAD90,Handset_BS110,Handset_BS210,Handset_CAS30,Handset_CAS60,Handset_S50,Handset_S80,Handset_SOP10,Handset_SOP20,Handset_WC95,Usage_Band_High,Usage_Band_Low,Usage_Band_Med,Usage_Band_MedHigh,Usage_Band_MedLow,Tariff_OK_High CAT 100,Tariff_OK_High CAT 50,Tariff_OK_High Play 100,Tariff_OK_OK,high Dropped calls_F,high Dropped calls_T,No Usage_F,No Usage_T,target
K119620,56.0,33.266667,2.0,1133.0,1759.799999,0.0,0.0,15.0,77.4,360.14267,62.531018,1.553222,0.0,5.16,1148.0,1837.199999,1.600348,2197.342669,0.0008710801394,637.199999,9.789353,62.37776,170.420561,320.420561,0.145822,0.957871,0.0,0.042129,0.196028,9539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K139330,32.0,53.166667,0.0,152.0,1133.400001,5.0,112.8,9.0,19.2,205.611173,6.19889,7.456579,22.56,2.133333,166.0,1265.400001,7.622892,1471.011174,0.0,65.400001,9.478426,6.198891,67.882242,217.882242,0.148117,0.895685,0.089142,0.015173,0.162487,10136,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K367870,13.0,49.233333,2.0,80.0,811.2,50.0,132.0,14.0,57.0,177.981999,0.0,10.14,2.64,4.071429,144.0,1000.2,6.945833,1178.181999,0.006944444444,-199.8,9.055189,0.0,53.3946,203.3946,0.172634,0.811038,0.131974,0.056989,0.177946,10018,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K302970,35.0,37.2,1.0,6.0,382.8,131.0,210.3,0.0,0.0,100.490803,0.0,63.8,1.605344,0.0,137.0,593.1,4.329197,693.590803,0.003649635036,-6.9,11.454224,0.0,30.147241,135.147241,0.194852,0.645422,0.354578,0.0,0.169433,9657,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K150340,27.0,38.2,5.0,340.0,1686.0,240.0,466.8,40.0,91.2,345.434376,91.419785,4.958824,1.945,2.28,620.0,2244.0,3.619355,2589.434376,0.004032258065,1044.0,8.756684,91.419786,195.050099,345.050099,0.133253,0.751337,0.208021,0.040642,0.153937,9687,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K148280,60.0,25.533333,2.0,52.0,1149.6,56.0,422.4,6.0,31.8,255.751452,34.662144,22.107692,7.542857,5.3,114.0,1603.8,14.068421,1859.551452,0.008771929825,403.8,8.583988,34.662144,111.387579,261.387579,0.140565,0.716798,0.263374,0.019828,0.159466,9307,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K323330,46.0,17.0,0.0,59.0,700.8,123.0,378.600001,15.0,30.600001,44.905762,0.0,11.877966,3.078049,2.04,197.0,1110.000002,5.634518,1154.905764,0.0,-89.999998,8.156757,0.0,13.471729,163.471729,0.141546,0.631351,0.341081,0.027568,0.040456,9051,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K149210,63.0,45.466667,1.0,55.0,973.8,158.0,247.500001,68.0,114.0,263.485698,11.698542,17.705455,1.566456,1.676471,281.0,1335.300001,4.751957,1598.785699,0.001779359431,135.300001,8.646372,11.698541,90.74425,240.74425,0.150579,0.729274,0.185352,0.085374,0.197323,9905,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K383600,13.0,56.1,2.0,50.0,258.0,7.0,97.5,57.0,178.2,23.359534,0.0,5.16,13.928571,3.126316,114.0,533.7,4.681579,557.059534,0.008771929825,-66.3,14.668353,0.0,9.343814,69.283814,0.124374,0.483418,0.182687,0.333895,0.043769,10224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K386310,27.0,54.266667,2.0,9.0,48.600001,194.0,619.8,20.0,61.2,63.470992,8.206579,5.4,3.194845,3.06,223.0,729.600001,3.271749,793.070993,0.004484304933,129.600001,6.332237,8.206579,33.594976,93.534976,0.11794,0.066612,0.849507,0.083882,0.086994,10169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K331350,44.0,12.533333,10.0,143.0,269.4,10.0,33.9,8.0,17.0,63.299401,2.722407,1.883916,3.39,2.125,161.0,320.3,1.989441,383.599401,0.03105590062,20.3,13.410865,2.722406,21.712226,105.112226,0.274016,0.841086,0.105838,0.053075,0.197625,8917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K159900,57.0,16.566667,0.0,231.0,361.8,2.0,524.4,13.0,25.2,259.760007,0.0,1.566234,262.2,1.938462,246.0,911.4,3.704878,1171.160007,0.0,-888.6,11.130349,0.0,103.904003,181.844003,0.155268,0.396972,0.575379,0.02765,0.285012,9038,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K271530,15.0,14.8,2.0,36.0,115.8,62.0,237.6,4.0,112.0,110.038899,0.0,3.216667,3.832258,28.0,102.0,465.4,4.562745,575.438899,0.009803921569,-134.6,9.976364,0.0,44.01556,103.95556,0.180654,0.248818,0.510529,0.240653,0.236439,8985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K280580,20.0,22.4,1.0,42.0,167.4,180.0,600.3,18.0,40.799999,164.543458,0.0,3.985714,3.335,2.266667,240.0,808.499999,3.36875,973.043457,0.002083333333,-991.500001,6.762152,0.0,65.817383,143.757383,0.14774,0.20705,0.742486,0.050464,0.203517,9213,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K279670,35.0,18.166667,1.0,62.0,265.200001,266.0,603.6,32.0,94.200001,128.330249,0.0,4.277419,2.269173,2.94375,360.0,963.000002,2.675,1091.330251,0.001388888889,-836.999998,8.333956,0.0,51.3321,129.2721,0.118454,0.275389,0.626791,0.097819,0.133261,9086,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K148930,26.0,15.533333,2.0,141.0,2102.399999,11.0,138.899999,6.0,11.0,357.871807,101.728252,14.910638,12.627273,1.833333,158.0,2252.299998,14.255063,2610.171805,0.006329113924,1052.299998,9.667229,101.728251,209.089793,359.089793,0.137573,0.933446,0.06167,0.004884,0.158892,9007,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K136740,40.0,34.266667,2.0,167.0,1114.200001,62.0,112.200001,35.0,144.0,210.66507,15.447163,6.671856,1.809677,4.114286,264.0,1370.400002,5.190909,1581.065072,0.003787878788,170.400002,9.065236,15.447163,78.646684,228.646684,0.144616,0.813047,0.081874,0.105079,0.153725,9569,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K338560,36.0,57.0,1.0,229.0,355.2,111.0,269.399999,27.0,60.0,89.734358,8.619413,1.551092,2.427027,2.222222,367.0,684.599999,1.865395,774.334357,0.00136239782,84.599999,10.188431,8.619413,35.53972,140.53972,0.181497,0.518843,0.393514,0.087642,0.131076,10251,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K185000,21.0,34.1,2.0,342.0,952.200001,57.0,436.799999,29.0,107.0,488.782938,24.220161,2.784211,7.663158,3.689655,428.0,1496.0,3.495327,1984.782938,0.002336448598,296.0,8.182487,24.22016,170.855042,320.855042,0.161657,0.636497,0.291979,0.071524,0.326727,9564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K369120,43.0,55.566667,1.0,46.0,732.0,152.0,279.0,58.0,102.0,4.405193,0.0,15.913043,1.835526,1.758621,256.0,1113.0,4.347656,1117.405193,0.001953125,-87.0,8.28841,0.0,1.321558,151.321558,0.135422,0.657682,0.250674,0.091644,0.003958,10208,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K139610,30.0,16.266667,1.0,403.0,1204.800001,120.0,346.800001,23.0,77.0,235.185505,37.283409,2.989578,2.89,3.347826,546.0,1628.600002,2.982784,1863.785507,0.0009157509158,428.600002,8.698882,37.28341,107.839062,257.839062,0.138342,0.739776,0.212944,0.04728,0.14441,9029,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K353030,35.0,23.366667,1.0,648.0,996.0,53.0,300.9,33.0,70.799999,104.945941,14.491209,1.537037,5.677358,2.145455,734.0,1367.699999,1.863351,1472.64594,0.0006811989101,167.699999,8.641149,14.491207,45.97499,195.97499,0.133077,0.72823,0.220004,0.051766,0.076732,9242,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K259090,42.0,54.133333,0.0,133.0,343.799999,10.0,94.5,17.0,61.5,7.21809,23.733746,2.584962,9.45,3.617647,160.0,499.799999,3.12375,507.018089,0.0,199.799999,11.878751,23.733745,25.899172,109.299172,0.215573,0.687875,0.189076,0.123049,0.014442,10165,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
K290630,21.0,37.633333,1.0,191.0,373.800001,73.0,210.0,3.0,5.5,58.939531,0.0,1.957068,2.876712,1.833333,267.0,589.300001,2.207116,648.239532,0.001872659176,-10.699999,11.343119,0.0,17.681859,122.681859,0.189254,0.634312,0.356355,0.009333,0.100016,9670,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K141100,53.0,50.1,0.0,420.0,1314.0,15.0,65.4,24.0,38.4,325.571309,20.982721,3.128571,4.36,1.6,459.0,1417.8,3.088889,1743.371309,0.0,217.8,9.63394,20.982721,118.654114,268.654114,0.1541,0.926788,0.046128,0.027084,0.229631,10044,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K282350,46.0,36.6,1.0,416.0,628.200001,81.0,146.7,0.0,0.0,178.672495,22.984728,1.510096,1.811111,0.0,497.0,774.900001,1.559155,953.572496,0.001006036217,174.900001,13.106852,22.923885,76.525634,181.525634,0.190364,0.810685,0.189315,0.0,0.230575,9639,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K275720,57.0,33.333333,0.0,228.0,538.200001,256.0,499.799999,7.0,56.4,171.929382,0.0,2.360526,1.952344,8.057143,491.0,1094.4,2.228921,1266.329382,0.0,-705.6,13.310855,0.0,68.771753,146.711753,0.115856,0.491776,0.456689,0.051535,0.157099,9541,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K363460,19.0,41.9,2.0,132.0,808.2,14.0,344.1,9.0,67.8,71.06011,1.670718,6.122727,24.578571,7.533333,155.0,1220.1,7.871613,1291.16011,0.006451612903,20.1,8.312024,1.670717,22.98875,172.98875,0.133979,0.662405,0.282026,0.055569,0.058241,9798,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K302930,26.0,57.666667,1.0,3.0,378.6,44.0,124.799999,29.0,45.599999,19.849268,0.0,126.2,2.836364,1.572414,76.0,548.999998,7.223684,568.849266,0.006578947368,-51.000002,11.896175,0.0,5.95478,110.95478,0.195051,0.689617,0.227322,0.08306,0.036155,10271,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K300300,49.0,34.533333,2.0,25.0,499.199999,218.0,348.899999,14.0,24.0,86.723474,29.180315,19.968,1.600459,1.714286,257.0,872.099998,3.393385,958.823472,0.003891050584,272.099998,10.724114,29.180315,55.197357,160.197357,0.167077,0.572411,0.400069,0.02752,0.099442,9577,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K382680,14.0,44.733333,10.0,35.0,174.0,37.0,332.100001,12.0,50.0,25.230447,0.0,4.971429,8.975676,4.166667,84.0,556.100001,6.620238,581.330448,0.05952380952,-43.899999,11.257867,0.0,10.092179,70.032179,0.120469,0.312893,0.597195,0.089912,0.04537,9883,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K114400,68.0,38.933333,0.0,824.0,1440.0,16.0,315.6,80.0,137.499999,226.461146,61.015572,1.747573,19.725,1.71875,920.0,1893.099999,2.057717,2119.561145,0.0,693.099999,8.803286,61.015573,128.953916,278.953916,0.131609,0.760657,0.166711,0.072632,0.119625,9709,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K349650,12.0,33.566667,5.0,41.0,643.8,71.0,215.099999,18.0,73.2,102.997133,39.543095,15.702439,3.029577,4.066667,130.0,932.099999,7.17,1035.097132,0.01923076923,332.099999,11.906984,39.543095,70.442234,175.442234,0.169493,0.690698,0.230769,0.078532,0.1105,9548,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K106000,46.0,21.366667,0.0,257.0,508.2,64.0,363.0,13.0,41.5,230.339833,33.046433,1.977432,5.671875,3.192308,334.0,912.7,2.732635,1143.039833,0.0,312.7,10.568095,33.046432,102.148382,207.148382,0.181226,0.556809,0.397721,0.045469,0.252372,9182,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K104360,35.0,51.833333,2.0,294.0,544.2,21.0,169.8,13.0,63.6,195.406439,21.309257,1.85102,8.085714,4.892308,328.0,777.6,2.370732,973.006439,0.003048780488,177.6,11.998457,21.309259,79.931191,184.931191,0.190062,0.699846,0.218364,0.08179,0.251294,10096,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K357370,18.0,35.566667,1.0,467.0,1079.4,157.0,264.6,30.0,50.4,91.786049,17.244217,2.311349,1.68535,1.68,654.0,1394.4,2.13211,1486.186049,0.0007645259939,194.4,8.870482,17.244217,44.780032,194.780032,0.13106,0.774096,0.189759,0.036145,0.065825,9608,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K308940,55.0,56.266667,5.0,449.0,864.6,236.0,549.0,5.0,30.0,1.017707,19.474838,1.925612,2.326271,6.0,690.0,1443.6,2.092174,1444.617707,0.003623188406,243.6,7.994597,19.474838,19.78015,169.78015,0.117526,0.598919,0.380299,0.020781,0.000705,10229,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K261260,44.0,46.9,1.0,106.0,203.4,77.0,494.4,5.0,37.2,177.37306,14.221836,1.918868,6.420779,7.44,188.0,735.0,3.909574,912.37306,0.002659574468,135.0,10.534694,14.221837,85.171061,145.111061,0.159048,0.276735,0.672653,0.050612,0.241324,9948,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K123950,56.0,11.733333,8.0,300.0,742.8,100.0,544.8,9.0,112.2,262.890611,15.291166,2.476,5.448,12.466667,409.0,1399.8,3.422494,1662.690611,0.0097799511,199.8,7.653236,15.291166,94.158349,244.158349,0.146845,0.530647,0.389198,0.080154,0.187806,8893,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K335370,25.0,49.2,1.0,21.0,314.4,14.0,115.500001,11.0,23.4,0.451958,18.297588,14.971429,8.25,2.127273,46.0,453.300001,9.854348,453.751959,0.01086956522,153.300001,11.935804,18.297588,18.433175,101.833175,0.224425,0.69358,0.254798,0.051621,0.000997,10017,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K363220,20.0,24.866667,0.0,362.0,2172.0,65.0,171.6,9.0,91.500001,128.678244,116.83769,6.0,2.64,10.166667,436.0,2435.100001,5.585092,2563.778245,0.0,1235.100001,9.459776,116.837691,155.441164,305.441164,0.119137,0.891955,0.070469,0.037575,0.052843,9287,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K116400,77.0,23.666667,1.0,537.0,813.6,203.0,318.0,4.0,66.6,201.111984,0.0,1.515084,1.566502,16.65,744.0,1198.2,1.610484,1399.311984,0.0006720430108,-1.8,8.395093,0.0,60.333595,210.333595,0.150312,0.679019,0.265398,0.055583,0.167845,9251,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K277620,44.0,44.166667,0.0,90.0,492.6,139.0,706.2,50.0,78.0,144.944436,0.0,5.473333,5.080576,1.56,279.0,1276.8,4.576344,1421.744436,0.0,-523.2,10.87359,0.0,57.977774,135.917774,0.095599,0.385808,0.553102,0.06109,0.113522,9866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K353200,15.0,55.033333,1.0,361.0,663.0,189.0,565.8,8.0,59.0,113.237456,6.65011,1.836565,2.993651,7.375,558.0,1287.8,2.307885,1401.037456,0.0008960573477,87.8,7.574157,6.65011,40.621347,190.621347,0.136057,0.514831,0.439354,0.045815,0.087931,10192,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K201200,19.0,14.966667,1.0,32.0,1074.600001,189.0,365.399999,5.0,10.0,186.233607,21.763793,33.58125,1.933333,2.0,226.0,1450.0,6.415929,1636.233607,0.002212389381,250.0,8.705517,21.763793,77.633875,227.633875,0.139121,0.741103,0.252,0.006897,0.128437,8990,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K391070,19.0,12.5,2.0,127.0,352.799999,482.0,768.0,33.0,72.500001,15.935659,0.0,2.777953,1.593361,2.19697,642.0,1193.3,1.858723,1209.235659,0.001557632399,-606.7,8.799966,0.0,6.374264,84.314264,0.069725,0.295651,0.643593,0.060756,0.013354,8916,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K139780,31.0,20.9,0.0,182.0,933.0,34.0,113.400001,10.0,20.0,189.21432,0.0,5.126374,3.335294,2.0,226.0,1066.400001,4.718584,1255.614321,0.0,-133.599999,9.374531,0.0,56.764296,206.764296,0.164672,0.874906,0.106339,0.018755,0.177433,9168,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K165130,29.0,29.5,0.0,7.0,213.0,320.0,588.0,4.0,22.2,231.305961,0.0,30.428571,1.8375,5.55,331.0,823.2,2.487009,1054.505961,0.0,-976.8,7.951166,0.0,92.522384,170.462384,0.161651,0.258746,0.714286,0.026968,0.280984,9426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K310220,27.0,12.333333,2.0,382.0,628.199999,62.0,364.800001,16.0,45.0,77.337287,0.0,1.644503,5.883871,2.8125,460.0,1038.0,2.256522,1115.337287,0.002173913043,-162.0,8.026012,0.0,23.201186,173.201186,0.15529,0.605202,0.351445,0.043353,0.074506,8911,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
